blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,2466,0,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3515,1,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,166,115,555,777,121,517,145,497
0,2624,0,1,4,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,1,4,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,157,145,53,897,59,61,223,235
0,1513,1,4,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3247,0,4,4,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,104,115,360,53,897,121,3,523,16
1,1103,1,1,3,1,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3152,0,3,1,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,897,163,777,429,888,10,64,7,523,412
0,3431,1,3,6,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,0,6,3,7,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,28,126,498,555,133,76,777,18,111
0,2433,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,1,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,43,518,7,81,81,147,84,64,63
1,2327,1,5,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,145,3,39,141,43,54,131,81,157
0,1453,0,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461,1,6,1,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,234,15,126,67,117,7,54,98
1,2626,1,20,17,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5326,0,17,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,30,142,89,80,136,115,238,267
1,3344,0,6,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,1,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,518,114,202,147,43,777,103,22,33
0,3914,0,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072,1,3,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,104,518,222,412,69,526,777,523,53
0,1930,0,2,2,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3121,1,2,2,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,254,103,202,497,157,64,61,498,111
0,2323,0,3,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2766,1,7,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,157,350,29,517,51,99,126,14,427
0,3264,0,1,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,1,5,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,51,245,81,61,58,104,81,96
1,1788,0,0,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,1,5,0,4,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,78,157,222,526,68,57,39,81,432
0,2428,0,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,1,4,3,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,163,157,15,497,54,64,268,81,526
1,3209,0,7,2,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,1,2,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,103,498,111,777,64,50,115,497
0,3573,0,6,3,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,1,3,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,91,39,555,145,64,69,75,429,888
0,3245,0,3,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188,1,6,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,104,777,145,12,39,64,517,22,526
0,2351,0,7,9,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,1,9,7,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,64,157,145,111,54,163,777,429,89
0,2942,0,1,3,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,1,3,1,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,154,777,429,412,897,78,711,145,12
1,3495,0,2,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068,1,4,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,246,55,117,350,245,897,498,80,497
0,3477,0,2,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,1,4,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,78,99,39,150,236,91,55,117,267
0,3194,1,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,4,3,5,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,163,3,81,555,23,76,777,51,99
1,2404,0,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,157,145,526,154,234,711,429,53
0,2595,1,3,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,64,897,498,526,84,234,711,145,111
1,3156,1,4,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884,0,1,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,427,238,145,555,58,154,157,81,497
0,2878,1,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,64,99,523,902,58,498,412,200,61
0,3704,0,2,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,777,28,202,412,35,81,9,246,39
0,863,0,5,2,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,2,5,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,17,777,498,497,157,30,142,523,526
0,3938,0,1,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,1,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,105,498,12,68,28,777,18,497
0,3303,1,3,4,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3292,0,4,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,131,157,429,412,54,203,517,51,43
